sp_ageF,plot,subplot,tag_number,species,status,index,toughness_N,thickness_mm,SLA,LDMC
Morph064_OG,OG52,UU1,1274,Morph064,alive,4623,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG49,UU1,7347,Morph064,alive,4426,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG39,UD3,6000,Morph064,alive,3472,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG37,UU4,7418,Morph064,alive,4929,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG52,UU1,1277,Morph064,alive,4627,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG45,FU3,1683,Morph064,alive,4101,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_old_CR,CR10,FU2,1574,Morph064,alive,3983,3.854722222,0.201166667,28.35586497,174.3090726
Morph068_old_PR,PR21,FU1,1039,Morph068,alive,3616,NA,NA,NA,NA
Morph069_old_PR,PR21,UU1,7087,Morph069,alive,3701,NA,NA,NA,NA
Morph090_OG,OG42,FU1,1853,Morph090,alive,3385,NA,NA,NA,NA
Morph090_OG,OG38,FU1,1096,Morph090,alive,3562,NA,NA,NA,NA
Morph090_OG,OG38,FU1,1095,Morph090,alive,3563,NA,NA,NA,NA
Morph090_OG,OG40,UU4,7497,Morph090,alive,4964,NA,NA,NA,NA
Morph091?_OG,OG39,FD3,5040,Morph091?,alive,3544,NA,NA,NA,NA
Morph104_OG,OG52,UU1,1278,Morph104,alive,4628,NA,NA,NA,NA
Morph104_OG,OG52,UU4,4272,Morph104,alive,4546,NA,NA,NA,NA
Morph104_OG,OG41,UU2,1825,Morph104,alive,4039,NA,NA,NA,NA
Morph104_OG,OG52,UU1,1276,Morph104,dying,4624,NA,NA,NA,NA
Morph109_old_CR,CR10,FD1,7201,Morph109,alive,3971,NA,NA,NA,NA
Morph109_old_PR,PR21,FD1,7103,Morph109,alive,3690,NA,NA,NA,NA
Morph110_OG,OG50,UU4,7622,Morph110,alive,5083,NA,NA,NA,NA
Morph112_OG,OG45,UU2,7257,Morph112,alive,3818,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG45,UU1,7255,Morph112,alive,3819,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG38,UD2,7022,Morph112,alive,3588,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG38,UD2,7021,Morph112,alive,3590,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG45,UU2,7258,Morph112,alive,4138,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG45,UU2,7256,Morph112,alive,3817,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG38,UD2,7018,Morph112,alive,3593,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG38,UD2,7020,Morph112,alive,3591,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG38,UD2,7023,Morph112,alive,3589,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG45,UU1,7254,Morph112,alive,3820,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG38,UD2,7019,Morph112,alive,3592,1.57,0.283,27.22933294,150.9273183
Morph112_OG,OG45,UU3,7259,Morph112,alive,3816,1.57,0.283,27.22933294,150.9273183
Morph113_OG,OG39,FD3,1479,Morph113,alive,3539,NA,NA,NA,NA
Morph121_OG,OG52,UU2,1281,Morph121,alive,4552,1.736944444,0.113125,46.63276707,217.1871975
Morph124_OG,OG41,UU3,1827,Morph124,alive,3925,NA,NA,NA,NA
Morph128_OG,OG37,UU4,7420,Morph128,alive,4928,NA,NA,NA,NA
Morph128_young_CR,CR01,UU1,7410,Morph128,alive,4920,NA,NA,NA,NA
Morph130_OG,OG41,FD2,3160,Morph130,alive,4016,NA,NA,NA,NA
Morph131_OG,OG39,UD1,4138,Morph131,sapling,3463,NA,NA,NA,NA
Morph135_OG,OG45,UU2,7242,Morph135,alive,4137,NA,NA,NA,NA
Morph135_young_CR,CR02,UU2,1545,Morph135,alive,3929,NA,NA,NA,NA
Morph138_OG,OG42,UU2,4180,Morph138,alive,3360,NA,NA,NA,NA
Morph138_OG,OG42,FD3,4208,Morph138,alive,3292,NA,NA,NA,NA
Morph138_OG,OG42,UU2,5132,Morph138,alive,3359,NA,NA,NA,NA
Morph140_OG,OG38,UD2,2017,Morph140,alive,3587,NA,NA,NA,NA
Morph140_old_PR,PR21,UD2,3038,Morph140,alive,3687,NA,NA,NA,NA
Morph140_old_PR,PR21,FD1,3039,Morph140,alive,3691,NA,NA,NA,NA
Morph140_old_PR,PR21,FD2,3040,Morph140,alive,3682,NA,NA,NA,NA
Morph141_OG,OG42,FD1,7290,Morph141,alive,3939,NA,NA,NA,NA
Morph141_OG,OG42,FU1,6071,Morph141,alive,3379,NA,NA,NA,NA
Morph141_OG,OG42,FU3,6076,Morph141,alive,3375,NA,NA,NA,NA
Morph142_OG,OG38,FD3,7029,Morph142,alive,3564,NA,NA,NA,NA
Morph142_OG,OG38,FD3,7030,Morph142,alive,3566,NA,NA,NA,NA
Morph143_OG,OG38,FD2,7028,Morph143,alive,NA,NA,NA,NA,NA
Morph144_OG,OG43,UU2,7624,Morph144,alive,5077,1.348240741,0.106180556,46.58707073,246.9364563
Morph144_OG,OG50,UU4,7623,Morph144,alive,5082,1.348240741,0.106180556,46.58707073,246.9364563
Morph144_OG,OG49,UU1,6019,Morph144,alive,4431,1.348240741,0.106180556,46.58707073,246.9364563
Morph144_OG,OG49,UU1,7348,Morph144,alive,4424,1.348240741,0.106180556,46.58707073,246.9364563
Morph144NA,OG28,UU2,7647,Morph144,alive,5063,NA,NA,NA,NA
Morph144NA,OG28,UU2,7640,Morph144,alive,5069,NA,NA,NA,NA
Morph144NA,OG28,UU2,7641,Morph144,alive,5068,NA,NA,NA,NA
Morph145_OG,OG41,UD3,4236,Morph145,alive,4411,NA,NA,NA,NA
Morph146_old_PR,PR31,FD1,7108,Morph146,alive,3992,NA,NA,NA,NA
Morph147_old_PR,PR26,UU1,4141,Morph147,alive,3752,NA,NA,NA,NA
Morph148_old_CR,CR11,UD1,7212,Morph148,alive,4174,NA,NA,NA,NA
Morph149_OG,OG52,FU1,7372,Morph149,alive,4569,3.013888889,0.133833333,33.00199329,267.0240981
Morph150_OG,OG38,FU2,7032,Morph150,alive,3482,NA,NA,NA,NA
Morph151_OG,OG38,FD1,7421,Morph151,alive,4911,NA,NA,NA,NA
Morph151_young_CR,CR01,UU3,7413,Morph151,alive,4922,NA,NA,NA,NA
Morph151_young_CR,CR01,UU3,7412,Morph151,alive,4921,NA,NA,NA,NA
Morph152NA,OG28,UU2,7654,Morph152,alive,5034,NA,NA,NA,NA
Morph152NA,OG28,UU2,7649,Morph152,alive,5029,NA,NA,NA,NA
Morph153_OG,OG52,UU1,6020,Morph153,alive,4626,2.386944444,0.135416667,21.16060086,337.3778391
Morph154_old_PR,PR24,UU4,7427,Morph154,alive,4938,NA,NA,NA,NA
Morph155_old_CR,CR12,UU1,7432,Morph155,alive,4939,NA,NA,NA,NA
Morph156_OG,OG40,UU3,7479,Morph156,alive,4861,NA,NA,NA,NA
Morph157_OG,OG40,UU4,7492,Morph157,alive,4856,NA,NA,NA,NA
Morph158_old_CR,CR08,UU4,7556,Morph158,alive,4833,NA,NA,NA,NA
Morph159_OG,OG43,UU1,7565,Morph159,alive,4832,NA,NA,NA,NA
Morph160_OG,OG50,UU1,7608,Morph160,alive,5092,NA,NA,NA,NA
Morph161NA,OG28,UU4,7662,Morph161,alive,5058,NA,NA,NA,NA
NA_OG52-87_OG,OG52,FU3,7378,NA_OG52-87,alive,4553,NA,NA,NA,NA
NA_OG52-87_OG,OG52,FU2,7374,NA_OG52-87,alive,4634,NA,NA,NA,NA
NA_OG52-87_OG,OG52,FU2,7375,NA_OG52-87,alive,4633,NA,NA,NA,NA
NA_OG52-87_OG,OG52,FU2,7376,NA_OG52-87,alive,4632,NA,NA,NA,NA
NA_AC,CA62,UD2,7008,NA,alive,NA,NA,NA,NA,NA
NA_young_CR,CR09,FD3,4243.2,NA,sapling,3898,NA,NA,NA,NA
Ocotea_sp5_old_CR,CR14,UD1,4313,Ocotea_sp5,alive,4682,NA,NA,NA,NA
Ocotea_sp5_old_PR,PR26,FU2,1172,Ocotea_sp5,alive,3606,2.188611111,0.155666667,26.89973492,295.1702669
Ocotea_sp5_old_PR,PR26,UU4,7075,Ocotea_sp5,alive,3730,2.188611111,0.155666667,26.89973492,295.1702669
Otoba_nomarron_OG,OG49,UU4,4304,Otoba_nomarron,alive,4464,NA,NA,NA,NA
Otoba_nomarron_OG,OG52,FU3,7379,Otoba_nomarron,alive,4554,NA,NA,NA,NA
Otoba_nomarron_old_CR,CR08,UU1,7543,Otoba_nomarron,alive,5016,NA,NA,NA,NA
Otoba_nomarron_old_CR,CR08,UU2,7553,Otoba_nomarron,alive,4998,NA,NA,NA,NA
Otoba_nomarron_old_CR,CR08,UU2,7551,Otoba_nomarron,alive,5002,NA,NA,NA,NA
Otoba_nomarron_old_CR,CR08,UU1,7544,Otoba_nomarron,alive,5015,NA,NA,NA,NA
Otoba_nomarron_old_CR,CR08,UU1,7547,Otoba_nomarron,alive,5012,NA,NA,NA,NA
Otoba_nomarron_young_CR,CR13,FD2,6069,Otoba_nomarron,alive,3935,NA,NA,NA,NA
Otoba_novogranatensis_OG,OG50,UU3,7615,Otoba_novogranatensis,alive,5043,3.134444444,0.223833333,17.52473902,228.1039281
Otoba_novogranatensis_OG,OG41,UU2,5099.2,Otoba_novogranatensis,alive,4041,3.134444444,0.223833333,17.52473902,228.1039281
Otoba_novogranatensis_OG,OG38,UD1,7016,Otoba_novogranatensis,alive,3522,3.134444444,0.223833333,17.52473902,228.1039281
Otoba_novogranatensis_OG,OG50,UU1,7604,Otoba_novogranatensis,alive,5044,3.134444444,0.223833333,17.52473902,228.1039281
Otoba_novogranatensis_OG,OG41,UU2,5099.1,Otoba_novogranatensis,alive,4040,3.134444444,0.223833333,17.52473902,228.1039281
Otoba_novogranatensis_young_CR,CR09,UD2,7298,Otoba_novogranatensis,alive,3883,NA,NA,NA,NA
Otoba_sp1_old_PR,PR30,UU2,7405,Otoba_sp1,alive,4916,NA,NA,NA,NA
Palicourea_guianensis_OG,OG38,FD1,7027,Palicourea_guianensis,alive,3480,NA,NA,NA,NA
Palicourea_palenquensis_old_CR,CR04,FD1,5056,Palicourea_palenquensis,sapling,3709,2.820666667,0.142375,20.83190513,178.7365111
Palicourea_timbiquensis_OG,OG45,UD1,7261,Palicourea_timbiquensis,alive,3814,NA,NA,NA,NA
Palicourea_timbiquensis_OG,OG45,UD1,7260,Palicourea_timbiquensis,alive,3815,NA,NA,NA,NA
Palicourea_timbiquensis_old_CR,CR11,UU1,7239,Palicourea_timbiquensis,alive,4151,NA,NA,NA,NA
Palicourea_timbiquensis_old_CR,CR11,UU4,7237,Palicourea_timbiquensis,alive,3953,NA,NA,NA,NA
Palicourea_timbiquensis_old_CR,CR11,UU4,7236,Palicourea_timbiquensis,alive,3954,NA,NA,NA,NA
Parkia_multijuga_young_CR,CR09,FD2,7293,Parkia_multijuga,alive,4419,NA,NA,NA,NA
Parkia_sp_old_CR,CR10,UD3,5093,Parkia_sp,alive,3853,NA,NA,NA,NA
Paullinia_sp_OG,OG45,UU2,7243,Paullinia_sp,alive,4136,NA,NA,NA,NA
Paullinia_sp_old_CR,CR14,UD1,6042,Paullinia_sp,alive,4681,NA,NA,NA,NA
Perebea_sp2_OG,OG42,FU2,1858,Perebea_sp2,alive,3271,NA,NA,NA,NA
Perebea_sp2_OG,OG50,UU4,7621,Perebea_sp2,alive,5084,NA,NA,NA,NA
Perebea_sp2_OG,OG50,UU4,7617,Perebea_sp2,alive,5080,NA,NA,NA,NA
Perebea_xanthochyma_OG,OG49,FD1,7357,Perebea_xanthochyma,alive,4500,1.951148148,0.151056944,30.59737427,296.4228505
Perebea_xanthochyma_OG,OG52,UD1,4276,Perebea_xanthochyma,alive,4618,1.951148148,0.151056944,30.59737427,296.4228505
Perebea_xanthochyma_OG,OG49,FD1,7360,Perebea_xanthochyma,alive,4499,1.951148148,0.151056944,30.59737427,296.4228505
Perebea_xanthochyma_OG,OG44,UU1,7447,Perebea_xanthochyma,alive,4897,1.951148148,0.151056944,30.59737427,296.4228505
Perebea_xanthochyma_OG,OG49,FD3,7365,Perebea_xanthochyma,alive,4593,1.951148148,0.151056944,30.59737427,296.4228505
Perebea_xanthochyma_OG,OG52,UD1,6021,Perebea_xanthochyma,alive,4616,1.951148148,0.151056944,30.59737427,296.4228505
Perebea_xanthochyma_old_CR,CR11,FD3,5084,Perebea_xanthochyma,alive,3839,1.912916667,0.13859375,27.31803104,325.0667378
Perebea_xanthochyma_old_CR,CR11,FU3,1743,Perebea_xanthochyma,alive,3822,1.912916667,0.13859375,27.31803104,325.0667378
Perebea_xanthochyma_old_PR,PR26,FU3,1174,Perebea_xanthochyma,alive,3773,1.821277778,0.139019444,24.8427476,324.9260921
Perebea_xanthochyma_old_PR,PR26,FU1,1158,Perebea_xanthochyma,alive,3776,1.821277778,0.139019444,24.8427476,324.9260921
Pleuranthodendron_lindenii_OG,OG41,UD3,7316,Pleuranthodendron_lindenii,alive,4410,NA,NA,NA,NA
Pourouma_bicolor_OG,OG46,UD3,5066,Pourouma_bicolor,alive,4182,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG51,UU2,7580,Pourouma_bicolor,alive,5056,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG45,FD2,5076,Pourouma_bicolor,alive,4082,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG46,UD1,5063,Pourouma_bicolor,alive,4200,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG44,UU3,7451,Pourouma_bicolor,alive,4952,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG49,FD1,4296,Pourouma_bicolor,alive,4511,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG42,FU2,4176,Pourouma_bicolor,alive,3285,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG45,FD2,5077,Pourouma_bicolor,alive,4083,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG51,UU4,7591,Pourouma_bicolor,alive,5102,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG39,UD2,7057,Pourouma_bicolor,alive,3503,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG42,FU1,4196,Pourouma_bicolor,alive,3303,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_OG,OG45,FD2,5075,Pourouma_bicolor,alive,4081,1.868333333,0.1616875,36.54346584,274.846915
Pourouma_bicolor_old_CR,CR06,FU2,4044,Pourouma_bicolor,alive,3600,2.075555556,0.122,21.54417276,244.339023
Pourouma_bicolor_old_CR,CR06,FU2,4043,Pourouma_bicolor,alive,3599,2.075555556,0.122,21.54417276,244.339023
Pourouma_bicolor_old_PR,PR21,FU2,7084,Pourouma_bicolor,alive,3653,1.925833333,0.158491667,35.14197324,262.6886136
Pourouma_bicolor_old_PR,PR34,FU1,7367,Pourouma_bicolor,alive,4826,1.925833333,0.158491667,35.14197324,262.6886136
Pourouma_minor_OG,OG40,UU1,7467,Pourouma_minor,alive,4870,NA,NA,NA,NA
Pourouma_sp2_OG,OG48,UU4,7599,Pourouma_sp2,alive,5098,NA,NA,NA,NA
Prestoea_ensiformis_OG,OG49,FD3,2037,Prestoea_ensiformis,alive,4594,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG50,UU3,7613,Prestoea_ensiformis,alive,5087,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2106,Prestoea_ensiformis,alive,3273,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,FD3,2164,Prestoea_ensiformis,alive,4085,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG48,UU1,7597,Prestoea_ensiformis,alive,5049,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2117,Prestoea_ensiformis,alive,3280,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,FD3,2042,Prestoea_ensiformis,alive,4590,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,1251,Prestoea_ensiformis,alive,4479,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG50,UU3,7612,Prestoea_ensiformis,alive,5088,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,1248,Prestoea_ensiformis,sapling,4477,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,UD1,7248,Prestoea_ensiformis,alive,4105,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,UD2,7249,Prestoea_ensiformis,alive,4141,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,UD2,7250,Prestoea_ensiformis,alive,4143,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD2,2052,Prestoea_ensiformis,alive,4465,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2108,Prestoea_ensiformis,sapling,3275,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG46,UD1,2170,Prestoea_ensiformis,alive,4201,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,2051,Prestoea_ensiformis,alive,4476,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG52,UD3,7343,Prestoea_ensiformis,alive,4611,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,UD2,7252,Prestoea_ensiformis,alive,4140,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,FD3,2036,Prestoea_ensiformis,alive,4595,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD2,7344,Prestoea_ensiformis,alive,4586,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG50,UU3,7614,Prestoea_ensiformis,alive,5086,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2120,Prestoea_ensiformis,alive,3283,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG38,UU1,3133,Prestoea_ensiformis,alive,3452,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2115,Prestoea_ensiformis,alive,3279,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,1250,Prestoea_ensiformis,alive,4475,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2119,Prestoea_ensiformis,alive,3282,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG46,UU3,2168,Prestoea_ensiformis,alive,4294,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG48,UU2,7598,Prestoea_ensiformis,alive,5048,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,2048,Prestoea_ensiformis,alive,4480,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD2,2054,Prestoea_ensiformis,sapling,4467,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,UD2,7251,Prestoea_ensiformis,alive,4142,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,4293,Prestoea_ensiformis,alive,4472,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,FD1,7246,Prestoea_ensiformis,alive,4079,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,UD1,2127,Prestoea_ensiformis,sapling,3314,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG45,FD2,2163,Prestoea_ensiformis,alive,4080,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG50,UU3,7611,Prestoea_ensiformis,alive,5089,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,FD3,2041,Prestoea_ensiformis,alive,4591,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD2,2053,Prestoea_ensiformis,sapling,4466,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2105,Prestoea_ensiformis,alive,3272,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG52,FD2,2062,Prestoea_ensiformis,alive,4580,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,2047,Prestoea_ensiformis,alive,4473,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU3,2123,Prestoea_ensiformis,alive,3377,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD2,7344,Prestoea_ensiformis,alive,4469,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG38,UU1,5000,Prestoea_ensiformis,alive,3465,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2111,Prestoea_ensiformis,alive,3278,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG50,UU4,7618,Prestoea_ensiformis,alive,5042,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2109,Prestoea_ensiformis,sapling,3276,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU3,2125,Prestoea_ensiformis,alive,3376,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG49,UD1,2046,Prestoea_ensiformis,alive,4474,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2107,Prestoea_ensiformis,alive,3274,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_OG,OG42,FU2,2118,Prestoea_ensiformis,sapling,3281,5.786111111,0.120016667,29.28915998,268.3123935
Prestoea_ensiformis_old_CR,CR10,UD1,7207,Prestoea_ensiformis,alive,3850,4.971666667,0.107375,31.12080951,263.235699
Prestoea_ensiformis_old_CR,CR10,UD3,7205,Prestoea_ensiformis,alive,3854,4.971666667,0.107375,31.12080951,263.235699
Prestoea_ensiformis_old_CR,CR11,FD1,2151,Prestoea_ensiformis,alive,3844,4.971666667,0.107375,31.12080951,263.235699
Prestoea_ensiformis_old_CR,CR14,FU3,3073,Prestoea_ensiformis,alive,4764,4.971666667,0.107375,31.12080951,263.235699
Prestoea_ensiformis_old_CR,CR11,FD1,2152,Prestoea_ensiformis,alive,3845,4.971666667,0.107375,31.12080951,263.235699
Prestoea_ensiformis_old_CR,CR11,FD1,2150,Prestoea_ensiformis,alive,3843,4.971666667,0.107375,31.12080951,263.235699
Prestoea_ensiformis_old_PR,PR34,FU3,2074,Prestoea_ensiformis,alive,4740,NA,NA,NA,NA
Prestoea_ensiformis_old_PR,PR31,UD2,2142,Prestoea_ensiformis,alive,3998,NA,NA,NA,NA
Protium_altissimum_young_CR,CR18,UU2,7569,Protium_altissimum,alive,5113,NA,NA,NA,NA
Protium_altissimum_young_CR,CR18,UU2,7568,Protium_altissimum,alive,5114,NA,NA,NA,NA
Protium_sp1_OG,OG46,UU1,7134,Protium_sp1,alive,4327,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_OG,OG38,UU4,4003,Protium_sp1,alive,3513,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_OG,OG45,FU2,1676,Protium_sp1,alive,4094,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_OG,OG45,FU1,1668,Protium_sp1,alive,4088,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_OG,OG51,UU3,7586,Protium_sp1,alive,5054,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_OG,OG41,FU2,7325,Protium_sp1,alive,4012,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_OG,OG46,UU3,4084,Protium_sp1,alive,4074,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_OG,OG38,UU2,4000,Protium_sp1,alive,3505,2.125416667,0.136875,29.21741745,278.0471366
Protium_sp1_old_CR,CR06,UU2,1033,Protium_sp1,alive,3595,2.534777778,0.134363889,23.80554008,410.4931629
Protium_sp1_old_PR,PR34,FU1,3052,Protium_sp1,alive,4797,2.041481481,0.117527778,35.0795524,328.8413256
Protium_sp1_old_PR,PR34,UD2,1335,Protium_sp1,sapling,4701,2.041481481,0.117527778,35.0795524,328.8413256
Protium_sp1_old_PR,PR34,UU4,4345,Protium_sp1,alive,4699,2.041481481,0.117527778,35.0795524,328.8413256
Pseudolmedia_rigida_AC,CA63,FU1,4253,Pseudolmedia_rigida,alive,4540,2.467222222,0.146861111,34.14872242,271.5526566
Pseudolmedia_rigida_AC,CA63,UU1,4250,Pseudolmedia_rigida,alive,4448,2.467222222,0.146861111,34.14872242,271.5526566
Pseudolmedia_rigida_AC,CA63,FU1,4252,Pseudolmedia_rigida,alive,4541,2.467222222,0.146861111,34.14872242,271.5526566
Pseudolmedia_rigida_AC,CA63,UU1,4251,Pseudolmedia_rigida,alive,4447,2.467222222,0.146861111,34.14872242,271.5526566
Pseudolmedia_rigida_old_CR,CR06,UU4,4042,Pseudolmedia_rigida,alive,3457,2.758888889,0.171333333,25.05140974,302.7759464
Pseudolmedia_rigida_old_CR,CR06,FD1,4046,Pseudolmedia_rigida,alive,3458,2.758888889,0.171333333,25.05140974,302.7759464
Pseudolmedia_rigida_old_CR,CR06,UU4,4041,Pseudolmedia_rigida,alive,3456,2.758888889,0.171333333,25.05140974,302.7759464
Pseudolmedia_rigida_old_PR,PR26,UU4,4157,Pseudolmedia_rigida,alive,3739,3.467055556,0.150416667,27.43827985,317.2121234
Pseudolmedia_rigida_young_CR,CR02,FU2,1539,Pseudolmedia_rigida,alive,3928,3.273444444,0.15885,32.92047448,297.6540771
Pseudolmedia_rigida_young_CR,CR13,FU1,1354,Pseudolmedia_rigida,alive,3938,3.273444444,0.15885,32.92047448,297.6540771
Pseudolmedia_rigida_young_CR,CR02,UU1,1544,Pseudolmedia_rigida,alive,4032,3.273444444,0.15885,32.92047448,297.6540771
Psychotria_OG,OG39,UD2,7055,Psychotria,alive,3502,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG46,FU1,1597,Psychotria,alive,4178,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG39,FU3,1450,Psychotria,alive,3437,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG39,UD1,2006,Psychotria,alive,3447,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG39,UD3,6002,Psychotria,alive,3474,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG38,UU1,1104,Psychotria,alive,3429,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG39,UD1,4139,Psychotria,alive,3464,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG39,UD3,6003,Psychotria,alive,3475,2.83,0.173375,24.31668695,205.3864375
Psychotria_OG,OG39,UD3,6001,Psychotria,alive,3473,2.83,0.173375,24.31668695,205.3864375
